,Customer ID,Monetary,Frequency,Recency,RecencyCluster,FrequencyCluster,MonetaryCluster,OverallScore,Segment
8982,JE-161651404,24.678,2,71,3,0,2,5,Mid-Value
8983,JE-161651408,14.76,1,20,3,0,2,5,Mid-Value
8984,JE-1616528,50.73999999999999,2,225,3,0,2,5,Mid-Value
8985,JE-5475107,41.73,1,27,3,0,2,5,Mid-Value
8986,JE-5475134,16.008000000000003,2,56,3,0,2,5,Mid-Value
8987,JE-5475146,42.06,1,193,3,0,2,5,Mid-Value
8988,JE-5610135,15.543000000000003,1,194,3,0,2,5,Mid-Value
8989,JE-5715111,81.66000000000001,1,86,3,0,2,5,Mid-Value
8990,JE-571560,15.869999999999997,1,228,3,0,2,5,Mid-Value
8991,JE-571595,11.646,2,257,3,0,2,5,Mid-Value
8992,JE-5745134,54.17999999999999,2,194,3,0,2,5,Mid-Value
8993,JE-616524,1176.4799999999998,2,263,3,0,2,5,Mid-Value
8994,JF-15295130,245.6769,2,107,3,0,2,5,Mid-Value
8995,JF-152955,176.68579999999997,2,201,3,0,2,5,Mid-Value
8996,JF-1529564,131.85,1,127,3,0,2,5,Mid-Value
8997,JF-1529598,96.41999999999999,1,91,3,0,2,5,Mid-Value
8998,JF-153551402,73.56,2,105,3,0,2,5,Mid-Value
8999,JF-153551406,122.61999999999999,2,153,3,0,2,5,Mid-Value
9000,JF-1535539,166.1,1,169,3,0,2,5,Mid-Value
9001,JF-1535558,71.33999999999999,2,34,3,0,2,5,Mid-Value
9002,JF-15415139,2518.9500000000003,1,237,3,0,2,5,Mid-Value
9003,JF-1541555,26.46,1,103,3,0,2,5,Mid-Value
9004,JF-15490124,1582.1100000000001,1,4,3,0,2,5,Mid-Value
9005,JF-154901402,191.96800000000002,1,238,3,0,2,5,Mid-Value
9006,JF-1549078,527.16,1,35,3,0,2,5,Mid-Value
9007,JF-1549092,160.20000000000002,2,12,3,0,2,5,Mid-Value
9008,JF-1556518,1875.4199999999996,2,1,3,0,2,5,Mid-Value
9009,JF-1556527,861.15,2,257,3,0,2,5,Mid-Value
9010,JF-1556558,117.72,2,18,3,0,2,5,Mid-Value
9011,JF-1556566,910.3499999999999,1,5,3,0,2,5,Mid-Value
9012,JF-519077,88.02,1,149,3,0,2,5,Mid-Value
9013,JF-5355117,251.21999999999997,2,132,3,0,2,5,Mid-Value
9014,JF-535538,11.28,1,289,3,0,2,5,Mid-Value
9015,JF-535560,662.16,2,96,3,0,2,5,Mid-Value
9016,JF-5415103,51.54,1,140,3,0,2,5,Mid-Value
9017,JF-54154,51.93,2,97,3,0,2,5,Mid-Value
9018,JF-541549,2605.56,1,285,3,0,2,5,Mid-Value
9019,JF-541560,9.51,1,131,3,0,2,5,Mid-Value
9020,JF-541571,473.6099999999999,1,75,3,0,2,5,Mid-Value
9021,JF-541595,10.080000000000002,1,93,3,0,2,5,Mid-Value
9022,JF-549086,562.6800000000001,1,99,3,0,2,5,Mid-Value
9023,JG-151151,160.20000000000002,1,68,3,0,2,5,Mid-Value
9024,JG-1516098,179.256,2,137,3,0,2,5,Mid-Value
9025,JG-153101404,508.5440000000001,2,2,3,0,2,5,Mid-Value
9026,JG-1531059,1152.6458999999998,1,235,3,0,2,5,Mid-Value
9027,JG-1531082,16.0,1,260,3,0,2,5,Mid-Value
9028,JG-15805120,579.732,2,197,3,0,2,5,Mid-Value
9029,JG-1580531,33.50000000000001,1,5,3,0,2,5,Mid-Value
9030,JG-511560,153.27,2,121,3,0,2,5,Mid-Value
9031,JG-5310108,39.42,1,43,3,0,2,5,Mid-Value
9032,JG-531032,25.349999999999998,1,209,3,0,2,5,Mid-Value
9033,JH-15430118,34.87499999999999,1,29,3,0,2,5,Mid-Value
9034,JH-154301406,59.91300000000001,1,41,3,0,2,5,Mid-Value
9035,JH-1543027,78.66,1,198,3,0,2,5,Mid-Value
9036,JH-1543055,64.8,1,41,3,0,2,5,Mid-Value
9037,JH-154307,7.811999999999999,1,204,3,0,2,5,Mid-Value
9038,JH-1543097,31.200000000000003,1,97,3,0,2,5,Mid-Value
9039,JH-15820141,3473.1399999999994,1,13,3,0,2,5,Mid-Value
9040,JH-1582055,844.68,2,247,3,0,2,5,Mid-Value
9041,JH-1582059,351.33899999999994,1,41,3,0,2,5,Mid-Value
9042,JH-1582080,78.66,2,70,3,0,2,5,Mid-Value
9043,JH-15910139,577.53,1,265,3,0,2,5,Mid-Value
9044,JH-159101406,5.904,1,232,3,0,2,5,Mid-Value
9045,JH-1591093,201.23999999999998,1,61,3,0,2,5,Mid-Value
9046,JH-161807,40.382999999999996,2,50,3,0,2,5,Mid-Value
9047,JH-1618088,16.2348,1,203,3,0,2,5,Mid-Value
9048,JH-1618093,53.040000000000006,1,69,3,0,2,5,Mid-Value
9049,JH-5430117,120.62999999999998,2,76,3,0,2,5,Mid-Value
9050,JH-543038,100.32000000000002,1,82,3,0,2,5,Mid-Value
9051,JH-543052,28.560000000000002,1,258,3,0,2,5,Mid-Value
9052,JH-543086,48.09,2,7,3,0,2,5,Mid-Value
9053,JH-5820137,236.34,1,68,3,0,2,5,Mid-Value
9054,JH-582038,19.200000000000003,1,117,3,0,2,5,Mid-Value
9055,JH-582095,16.191000000000003,2,42,3,0,2,5,Mid-Value
9056,JH-5910109,15.749999999999996,1,40,3,0,2,5,Mid-Value
9057,JH-5985110,55.44,2,152,3,0,2,5,Mid-Value
9058,JH-598569,509.04,2,52,3,0,2,5,Mid-Value
9059,JH-6180111,779.0699999999999,2,211,3,0,2,5,Mid-Value
9060,JH-6180117,124.85999999999999,1,57,3,0,2,5,Mid-Value
9061,JH-6180134,19.236,2,27,3,0,2,5,Mid-Value
9062,JH-618023,33.42,2,113,3,0,2,5,Mid-Value
9063,JH-618049,101.16,2,154,3,0,2,5,Mid-Value
9064,JH-618060,15.899999999999999,1,173,3,0,2,5,Mid-Value
9065,JJ-15445139,299.15999999999997,1,96,3,0,2,5,Mid-Value
9066,JJ-15760124,321.03000000000003,2,110,3,0,2,5,Mid-Value
9067,JJ-1576048,166.278,2,50,3,0,2,5,Mid-Value
9068,JJ-544522,394.98,1,199,3,0,2,5,Mid-Value
9069,JK-1520518,165.8,1,70,3,0,2,5,Mid-Value
9070,JK-153251404,90.86,1,287,3,0,2,5,Mid-Value
9071,JK-15370100,851.8400000000001,2,237,3,0,2,5,Mid-Value
9072,JK-1537039,165.54824,1,120,3,0,2,5,Mid-Value
9073,JK-1537064,69.096,2,42,3,0,2,5,Mid-Value
9074,JK-156257,154.953,1,1,3,0,2,5,Mid-Value
9075,JK-1564045,610.4699999999999,1,151,3,0,2,5,Mid-Value
9076,JK-1564055,174.528,1,195,3,0,2,5,Mid-Value
9077,JK-1564059,216.92849999999999,2,232,3,0,2,5,Mid-Value
9078,JK-1564064,53.760000000000005,1,72,3,0,2,5,Mid-Value
9079,JK-1564098,29.664000000000005,1,17,3,0,2,5,Mid-Value
9080,JK-157301404,336.96599999999995,2,92,3,0,2,5,Mid-Value
9081,JK-1573027,632.0699999999999,1,48,3,0,2,5,Mid-Value
9082,JK-1573028,189.69999999999996,1,201,3,0,2,5,Mid-Value
9083,JK-16090101,64.69199999999998,1,22,3,0,2,5,Mid-Value
9084,JK-160901402,2479.96,1,28,3,0,2,5,Mid-Value
9085,JK-1609031,285.7,1,67,3,0,2,5,Mid-Value
9086,JK-1609045,42.0,1,195,3,0,2,5,Mid-Value
9087,JK-1609091,79.38,1,46,3,0,2,5,Mid-Value
9088,JK-1612014,641.9999999999999,1,97,3,0,2,5,Mid-Value
9089,JK-1612036,204.83064000000005,1,110,3,0,2,5,Mid-Value
9090,JK-1612058,193.29,2,243,3,0,2,5,Mid-Value
9091,JK-537086,494.2199999999999,1,144,3,0,2,5,Mid-Value
9092,JK-5640137,234.24,2,173,3,0,2,5,Mid-Value
9093,JK-609095,724.104,1,12,3,0,2,5,Mid-Value
9094,JL-1513048,100.79999999999998,1,21,3,0,2,5,Mid-Value
9095,JL-15175125,147.45,2,187,3,0,2,5,Mid-Value
9096,JL-151751408,101.139,2,56,3,0,2,5,Mid-Value
9097,JL-1517536,25.408,2,264,3,0,2,5,Mid-Value
9098,JL-1517548,54.432000000000016,1,270,3,0,2,5,Mid-Value
9099,JL-1517593,1093.6672,2,41,3,0,2,5,Mid-Value
9100,JL-15235139,224.55900000000003,2,127,3,0,2,5,Mid-Value
9101,JL-152351404,255.24800000000002,2,119,3,0,2,5,Mid-Value
9102,JL-152351408,751.984,1,246,3,0,2,5,Mid-Value
9103,JL-1523548,75.33000000000001,1,239,3,0,2,5,Mid-Value
9104,JL-1523559,20.67,1,195,3,0,2,5,Mid-Value
9105,JL-1523582,48.4,1,107,3,0,2,5,Mid-Value
9106,JL-1550527,143.52,2,131,3,0,2,5,Mid-Value
9107,JL-1550548,126.95999999999998,1,30,3,0,2,5,Mid-Value
9108,JL-155057,236.97,1,194,3,0,2,5,Mid-Value
9109,JL-1583592,272.28000000000003,1,61,3,0,2,5,Mid-Value
9110,JL-1583593,18.659999999999993,1,191,3,0,2,5,Mid-Value
9111,JL-1585036,13.296000000000001,1,135,3,0,2,5,Mid-Value
9112,JL-1585082,268.704,1,44,3,0,2,5,Mid-Value
9113,JL-513019,70.47,1,197,3,0,2,5,Mid-Value
9114,JL-5175117,691.05,2,124,3,0,2,5,Mid-Value
9115,JL-517567,18.54,1,127,3,0,2,5,Mid-Value
9116,JL-5235110,414.24,2,98,3,0,2,5,Mid-Value
9117,JL-5235134,135.672,1,1,3,0,2,5,Mid-Value
9118,JL-5235137,16.11,1,288,3,0,2,5,Mid-Value
9119,JL-58353,24.96,1,54,3,0,2,5,Mid-Value
9120,JM-152501404,418.29599999999994,1,138,3,0,2,5,Mid-Value
9121,JM-15250143,17.592,1,72,3,0,2,5,Mid-Value
9122,JM-1525031,67.80000000000001,2,201,3,0,2,5,Mid-Value
9123,JM-152508,28.02,1,41,3,0,2,5,Mid-Value
9124,JM-15265102,1538.7209999999998,1,53,3,0,2,5,Mid-Value
9125,JM-1526511,1275.0,1,80,3,0,2,5,Mid-Value
9126,JM-1526593,16.8,1,240,3,0,2,5,Mid-Value
9127,JM-1565559,42.452999999999996,1,223,3,0,2,5,Mid-Value
9128,JM-156558,242.10000000000002,1,287,3,0,2,5,Mid-Value
9129,JM-158651406,4769.834000000001,2,228,3,0,2,5,Mid-Value
9130,JM-1586558,206.49,2,68,3,0,2,5,Mid-Value
9131,JM-5250147,49.65300000000001,1,6,3,0,2,5,Mid-Value
9132,JM-526523,424.20000000000005,1,120,3,0,2,5,Mid-Value
9133,JM-526595,114.37200000000001,1,257,3,0,2,5,Mid-Value
9134,JM-553581,13.200000000000001,1,243,3,0,2,5,Mid-Value
9135,JM-5580116,59.51999999999999,1,49,3,0,2,5,Mid-Value
9136,JM-558060,50.13,1,69,3,0,2,5,Mid-Value
9137,JM-5655117,460.43999999999994,1,194,3,0,2,5,Mid-Value
9138,JM-56554,324.51000000000005,2,122,3,0,2,5,Mid-Value
9139,JM-5865137,497.82,2,161,3,0,2,5,Mid-Value
9140,JM-6195107,101.46000000000001,1,62,3,0,2,5,Mid-Value
9141,JM-6195117,175.8,1,117,3,0,2,5,Mid-Value
9142,JM-619529,292.74,2,200,3,0,2,5,Mid-Value
9143,JO-1514566,1205.9400000000003,2,197,3,0,2,5,Mid-Value
9144,JO-151457,818.8290000000001,2,69,3,0,2,5,Mid-Value
9145,JO-152801408,243.92,1,92,3,0,2,5,Mid-Value
9146,JO-1528059,139.68150000000003,1,14,3,0,2,5,Mid-Value
9147,JO-1528082,265.26000000000005,1,210,3,0,2,5,Mid-Value
9148,JO-155501402,23.55,1,215,3,0,2,5,Mid-Value
9149,JO-1555031,50.12,1,138,3,0,2,5,Mid-Value
9150,JO-1555045,90.11999999999999,2,236,3,0,2,5,Mid-Value
9151,JO-155507,50.544,2,128,3,0,2,5,Mid-Value
9152,JO-5145134,7.164000000000001,2,5,3,0,2,5,Mid-Value
9153,JO-514532,508.0499999999999,2,243,3,0,2,5,Mid-Value
9154,JO-514595,13.410000000000004,1,259,3,0,2,5,Mid-Value
9155,JO-5280110,9.600000000000001,1,160,3,0,2,5,Mid-Value
9156,JO-5550110,248.64,1,111,3,0,2,5,Mid-Value
9157,JO-5550134,277.32000000000005,2,77,3,0,2,5,Mid-Value
9158,JP-1546027,199.07999999999998,2,222,3,0,2,5,Mid-Value
9159,JP-1546058,244.74,2,111,3,0,2,5,Mid-Value
9160,JP-1546093,109.8,1,36,3,0,2,5,Mid-Value
9161,JP-1546098,54.251999999999995,1,193,3,0,2,5,Mid-Value
9162,JP-1552031,108.88,2,62,3,0,2,5,Mid-Value
9163,JP-613538,31.530000000000005,2,86,3,0,2,5,Mid-Value
9164,JP-613560,48.0,1,162,3,0,2,5,Mid-Value
9165,JR-15670120,758.484,1,12,3,0,2,5,Mid-Value
9166,JR-1567064,206.78400000000002,1,264,3,0,2,5,Mid-Value
9167,JR-1567082,95.64000000000001,1,233,3,0,2,5,Mid-Value
9168,JR-1567093,526.76,2,243,3,0,2,5,Mid-Value
9169,JR-157001408,863.8799999999999,1,68,3,0,2,5,Mid-Value
9170,JR-1570062,19.665,1,130,3,0,2,5,Mid-Value
9171,JR-1570093,22.860000000000003,1,79,3,0,2,5,Mid-Value
9172,JR-162101402,656.2199999999999,2,33,3,0,2,5,Mid-Value
9173,JR-621033,115.92,1,146,3,0,2,5,Mid-Value
9174,JS-1559527,389.58000000000004,2,158,3,0,2,5,Mid-Value
9175,JS-1559536,362.57599999999996,2,5,3,0,2,5,Mid-Value
9176,JS-15685102,155.1165,1,174,3,0,2,5,Mid-Value
9177,JS-1568582,185.92000000000002,1,155,3,0,2,5,Mid-Value
9178,JS-15880104,182.29500000000002,1,11,3,0,2,5,Mid-Value
9179,JS-15880120,1102.5359999999998,1,145,3,0,2,5,Mid-Value
9180,JS-15880130,56.47409999999999,2,145,3,0,2,5,Mid-Value
9181,JS-1588082,560.6,1,198,3,0,2,5,Mid-Value
9182,JS-1594031,664.56,1,238,3,0,2,5,Mid-Value
9183,JS-1594045,119.76299999999998,1,5,3,0,2,5,Mid-Value
9184,JS-16030139,236.92500000000004,2,198,3,0,2,5,Mid-Value
9185,JS-160301404,39.62400000000001,1,72,3,0,2,5,Mid-Value
9186,JS-1603034,89.895,2,257,3,0,2,5,Mid-Value
9187,JS-1603045,67.32000000000001,2,140,3,0,2,5,Mid-Value
9188,JS-1603097,2724.678,2,146,3,0,2,5,Mid-Value
9189,JS-568533,113.76,1,142,3,0,2,5,Mid-Value
9190,JS-568563,1272.1200000000001,1,275,3,0,2,5,Mid-Value
9191,JS-5940108,20.939999999999998,2,201,3,0,2,5,Mid-Value
9192,JS-5940110,929.73,2,289,3,0,2,5,Mid-Value
9193,JS-594023,16.5,1,23,3,0,2,5,Mid-Value
9194,JW-15220102,1693.4580000000003,2,237,3,0,2,5,Mid-Value
9195,JW-15220120,37.08,1,14,3,0,2,5,Mid-Value
9196,JW-152201408,10.16,1,89,3,0,2,5,Mid-Value
9197,JW-1522031,17.880000000000003,1,125,3,0,2,5,Mid-Value
9198,JW-15955102,97.99350000000001,2,167,3,0,2,5,Mid-Value
9199,JW-1595539,117.6,1,132,3,0,2,5,Mid-Value
9200,JW-1595555,100.38,2,189,3,0,2,5,Mid-Value
9201,JW-1595592,171.03600000000003,1,81,3,0,2,5,Mid-Value
9202,JW-1607592,3831.8399999999992,2,68,3,0,2,5,Mid-Value
9203,JW-5220137,17.490000000000002,1,100,3,0,2,5,Mid-Value
9204,JW-5955134,58.50000000000001,2,106,3,0,2,5,Mid-Value
9205,JW-6075110,102.78,2,266,3,0,2,5,Mid-Value
9206,KA-16525102,191.84550000000002,1,29,3,0,2,5,Mid-Value
9207,KA-1652558,44.97,1,56,3,0,2,5,Mid-Value
9208,KA-6525108,429.12,1,193,3,0,2,5,Mid-Value
9209,KB-1624026,18.659999999999993,1,42,3,0,2,5,Mid-Value
9210,KB-1624037,79.76,1,37,3,0,2,5,Mid-Value
9211,KB-1624045,114.87,1,33,3,0,2,5,Mid-Value
9212,KB-1624082,171.96800000000002,1,120,3,0,2,5,Mid-Value
9213,KB-1631564,588.78,2,68,3,0,2,5,Mid-Value
9214,KB-163157,116.39700000000002,1,120,3,0,2,5,Mid-Value
9215,KB-1640536,72.24,2,55,3,0,2,5,Mid-Value
9216,KB-16600120,113.64000000000001,1,183,3,0,2,5,Mid-Value
9217,KB-166001406,629.9499999999999,1,47,3,0,2,5,Mid-Value
9218,KB-1660048,120.45,2,86,3,0,2,5,Mid-Value
9219,KB-1660051,967.552,1,187,3,0,2,5,Mid-Value
9220,KB-1660059,126.69120000000001,1,193,3,0,2,5,Mid-Value
9221,KB-6240137,90.42,2,201,3,0,2,5,Mid-Value
9222,KB-631560,81.81,2,22,3,0,2,5,Mid-Value
9223,KB-6600117,202.92000000000002,1,9,3,0,2,5,Mid-Value
9224,KB-660038,10.08,1,36,3,0,2,5,Mid-Value
9225,KB-660061,294.65999999999997,1,63,3,0,2,5,Mid-Value
9226,KB-660077,109.74,1,178,3,0,2,5,Mid-Value
9227,KC-1625548,261.48,1,93,3,0,2,5,Mid-Value
9228,KC-1625554,30.107999999999997,2,191,3,0,2,5,Mid-Value
9229,KC-16540125,34.379999999999995,1,140,3,0,2,5,Mid-Value
9230,KC-165401406,103.05599999999998,1,97,3,0,2,5,Mid-Value
9231,KC-1654018,584.6214,2,203,3,0,2,5,Mid-Value
9232,KC-1654048,137.07,1,41,3,0,2,5,Mid-Value
9233,KC-1654093,1847.34,2,211,3,0,2,5,Mid-Value
9234,KC-166751404,446.99600000000004,2,57,3,0,2,5,Mid-Value
9235,KC-1667527,171.99,2,78,3,0,2,5,Mid-Value
9236,KC-1667545,59.208,2,99,3,0,2,5,Mid-Value
9237,KC-6255137,19.8,1,57,3,0,2,5,Mid-Value
9238,KC-654060,62.16,1,236,3,0,2,5,Mid-Value
9239,KC-654069,5.79,1,37,3,0,2,5,Mid-Value
9240,KC-654083,200.97000000000003,2,33,3,0,2,5,Mid-Value
9241,KC-6675134,237.07200000000003,1,19,3,0,2,5,Mid-Value
9242,KD-1627093,808.1200000000001,2,82,3,0,2,5,Mid-Value
9243,KD-1634548,886.9499999999999,1,154,3,0,2,5,Mid-Value
9244,KD-1634578,304.79999999999995,1,209,3,0,2,5,Mid-Value
9245,KD-1649518,219.808,1,238,3,0,2,5,Mid-Value
9246,KD-164958,53.760000000000005,1,218,3,0,2,5,Mid-Value
9247,KD-1649593,549.52,1,238,3,0,2,5,Mid-Value
9248,KD-16615101,42.168,2,179,3,0,2,5,Mid-Value
9249,KD-166155,66.19200000000001,2,75,3,0,2,5,Mid-Value
9250,KD-1661562,561.135,2,132,3,0,2,5,Mid-Value
9251,KD-6345108,62.129999999999995,1,75,3,0,2,5,Mid-Value
9252,KD-63454,193.68,1,57,3,0,2,5,Mid-Value
9253,KD-661549,21.48,1,186,3,0,2,5,Mid-Value
9254,KE-1642078,298.56,1,226,3,0,2,5,Mid-Value
9255,KE-1642082,42.768000000000015,1,116,3,0,2,5,Mid-Value
9256,KE-642087,366.84000000000003,1,251,3,0,2,5,Mid-Value
9257,KF-16285120,284.76,1,156,3,0,2,5,Mid-Value
9258,KF-16285139,737.34,2,37,3,0,2,5,Mid-Value
9259,KF-162851406,2633.5099999999998,2,266,3,0,2,5,Mid-Value
9260,KF-1628548,27.6,1,125,3,0,2,5,Mid-Value
9261,KF-1628559,18.3645,1,48,3,0,2,5,Mid-Value
9262,KF-6285145,354.5640000000001,1,34,3,0,2,5,Mid-Value
9263,KH-16330113,81.44999999999999,1,50,3,0,2,5,Mid-Value
9264,KH-163301404,23.766000000000002,2,43,3,0,2,5,Mid-Value
9265,KH-1633027,1318.02,2,16,3,0,2,5,Mid-Value
9266,KH-1633088,64.76489999999998,1,208,3,0,2,5,Mid-Value
9267,KH-16360101,58.53599999999999,1,76,3,0,2,5,Mid-Value
9268,KH-16360139,117.36000000000001,2,174,3,0,2,5,Mid-Value
9269,KH-163601406,45.452,2,271,3,0,2,5,Mid-Value
9270,KH-1636082,261.088,2,5,3,0,2,5,Mid-Value
9271,KH-1636098,69.624,1,275,3,0,2,5,Mid-Value
9272,KH-1651014,363.3299999999999,2,36,3,0,2,5,Mid-Value
9273,KH-1651082,60.9,1,225,3,0,2,5,Mid-Value
9274,KH-16630139,51.27000000000001,1,8,3,0,2,5,Mid-Value
9275,KH-1663098,6.672,1,27,3,0,2,5,Mid-Value
9276,KH-1669014,146.75999999999996,2,249,3,0,2,5,Mid-Value
9277,KH-1669051,262.14,1,35,3,0,2,5,Mid-Value
9278,KH-1669058,217.32,2,243,3,0,2,5,Mid-Value
9279,KH-1669059,254.04389999999998,2,235,3,0,2,5,Mid-Value
9280,KH-1669064,321.65999999999997,2,102,3,0,2,5,Mid-Value
9281,KH-1669096,1327.2,1,149,3,0,2,5,Mid-Value
9282,KH-633038,370.2,2,102,3,0,2,5,Mid-Value
9283,KH-6360108,256.14000000000004,1,100,3,0,2,5,Mid-Value
9284,KH-6360110,14.52,1,251,3,0,2,5,Mid-Value
9285,KH-636095,359.68500000000006,2,118,3,0,2,5,Mid-Value
9286,KH-6510117,915.8999999999999,2,177,3,0,2,5,Mid-Value
9287,KH-651033,14.52,1,250,3,0,2,5,Mid-Value
9288,KH-6690129,57.449999999999996,2,238,3,0,2,5,Mid-Value
9289,KL-16555144,139.0914,1,15,3,0,2,5,Mid-Value
9290,KL-1655518,44.36,2,207,3,0,2,5,Mid-Value
9291,KL-1655598,72.636,2,195,3,0,2,5,Mid-Value
9292,KL-1664536,22.512,1,126,3,0,2,5,Mid-Value
9293,KL-66454,126.72,1,0,3,0,2,5,Mid-Value
9294,KL-664560,137.31,1,146,3,0,2,5,Mid-Value
9295,KM-16225139,189.42,1,162,3,0,2,5,Mid-Value
9296,KM-1622526,117.64,2,229,3,0,2,5,Mid-Value
9297,KM-1637536,137.6,1,20,3,0,2,5,Mid-Value
9298,KM-1637539,14.36,1,2,3,0,2,5,Mid-Value
9299,KM-1666045,343.635,2,113,3,0,2,5,Mid-Value
9300,KM-1666078,634.2299999999999,2,48,3,0,2,5,Mid-Value
9301,KM-167205,46.79999999999999,2,273,3,0,2,5,Mid-Value
9302,KM-1672093,140.24000000000004,1,107,3,0,2,5,Mid-Value
9303,KM-6660107,32.19,1,83,3,0,2,5,Mid-Value
9304,KM-6660116,19.110000000000003,2,30,3,0,2,5,Mid-Value
9305,KN-163901402,68.712,2,253,3,0,2,5,Mid-Value
9306,KN-1639051,67.08,1,209,3,0,2,5,Mid-Value
9307,KN-16450120,357.15600000000006,1,126,3,0,2,5,Mid-Value
9308,KN-164501406,274.20000000000005,1,52,3,0,2,5,Mid-Value
9309,KN-16450144,43.9734,1,39,3,0,2,5,Mid-Value
9310,KN-1645045,980.1179999999999,2,100,3,0,2,5,Mid-Value
9311,KN-167051408,475.68,2,202,3,0,2,5,Mid-Value
9312,KN-6390137,18.36,1,273,3,0,2,5,Mid-Value
9313,KN-645022,74.55,1,93,3,0,2,5,Mid-Value
9314,KN-645087,203.52,1,198,3,0,2,5,Mid-Value
9315,KS-630060,109.32,1,106,3,0,2,5,Mid-Value
9316,KT-1646545,40.199999999999996,1,43,3,0,2,5,Mid-Value
9317,KT-164801408,80.48,1,100,3,0,2,5,Mid-Value
9318,KT-646523,47.97,2,105,3,0,2,5,Mid-Value
9319,KT-6480135,351.03600000000006,2,216,3,0,2,5,Mid-Value
9320,KT-648049,569.67,2,147,3,0,2,5,Mid-Value
9321,KT-648063,49.44,1,84,3,0,2,5,Mid-Value
9322,KW-1643527,498.4200000000001,1,26,3,0,2,5,Mid-Value
9323,KW-1643555,26.279999999999994,1,159,3,0,2,5,Mid-Value
9324,KW-164357,82.296,1,41,3,0,2,5,Mid-Value
9325,KW-1657082,59.03999999999999,2,251,3,0,2,5,Mid-Value
9326,KW-643538,86.60999999999999,2,147,3,0,2,5,Mid-Value
9327,LA-16780102,33.787499999999994,1,274,3,0,2,5,Mid-Value
9328,LA-1678051,17.76,1,83,3,0,2,5,Mid-Value
9329,LA-1678059,3434.5589999999997,2,127,3,0,2,5,Mid-Value
9330,LA-678086,256.1700000000001,1,201,3,0,2,5,Mid-Value
9331,LA-678087,9.870000000000001,1,78,3,0,2,5,Mid-Value
9332,LB-167351408,26.720000000000002,1,48,3,0,2,5,Mid-Value
9333,LB-1673528,296.34,1,214,3,0,2,5,Mid-Value
9334,LB-1673545,25.799999999999997,1,9,3,0,2,5,Mid-Value
9335,LB-1673548,177.12,1,235,3,0,2,5,Mid-Value
9336,LB-1673555,149.736,2,191,3,0,2,5,Mid-Value
9337,LB-167358,390.23999999999995,2,196,3,0,2,5,Mid-Value
9338,LB-1679592,370.26,2,223,3,0,2,5,Mid-Value
9339,LB-673522,197.49,1,137,3,0,2,5,Mid-Value
9340,LB-6795111,38.669999999999995,2,103,3,0,2,5,Mid-Value
9341,LB-6795137,157.5,1,56,3,0,2,5,Mid-Value
9342,LC-1687036,95.936,1,105,3,0,2,5,Mid-Value
9343,LC-168707,1370.7360000000003,2,214,3,0,2,5,Mid-Value
9344,LC-168851402,1126.9479999999999,2,16,3,0,2,5,Mid-Value
9345,LC-168851408,319.464,2,201,3,0,2,5,Mid-Value
9346,LC-16930104,199.66499999999996,2,49,3,0,2,5,Mid-Value
9347,LC-16930120,33.72,1,277,3,0,2,5,Mid-Value
9348,LC-1693014,108.24,1,102,3,0,2,5,Mid-Value
9349,LC-169301406,8.4,1,203,3,0,2,5,Mid-Value
9350,LC-1696036,15.072,1,119,3,0,2,5,Mid-Value
9351,LC-1696082,90.848,1,2,3,0,2,5,Mid-Value
9352,LC-170501402,30.560000000000002,1,54,3,0,2,5,Mid-Value
9353,LC-1705059,379.46489999999994,2,107,3,0,2,5,Mid-Value
9354,LC-17140139,1357.53,2,46,3,0,2,5,Mid-Value
9355,LC-1714026,425.82,2,240,3,0,2,5,Mid-Value
9356,LC-1714036,460.5098399999999,1,289,3,0,2,5,Mid-Value
9357,LC-687061,370.38,2,23,3,0,2,5,Mid-Value
9358,LC-687089,140.67000000000002,1,104,3,0,2,5,Mid-Value
9359,LC-6930146,77.46000000000001,1,71,3,0,2,5,Mid-Value
9360,LC-69304,30.36,1,111,3,0,2,5,Mid-Value
9361,LC-705013,10.739999999999998,1,6,3,0,2,5,Mid-Value
9362,LC-70504,586.98,2,225,3,0,2,5,Mid-Value
9363,LC-705095,8.712000000000002,1,7,3,0,2,5,Mid-Value
9364,LC-714047,37.86,1,142,3,0,2,5,Mid-Value
9365,LC-714086,1308.3899999999999,2,263,3,0,2,5,Mid-Value
9366,LD-1685526,34.2,1,239,3,0,2,5,Mid-Value
9367,LD-1685598,93.636,1,42,3,0,2,5,Mid-Value
9368,LD-1700518,16.3,1,86,3,0,2,5,Mid-Value
9369,LD-1700548,180.72,1,119,3,0,2,5,Mid-Value
9370,LD-6855137,780.6000000000001,2,154,3,0,2,5,Mid-Value
9371,LD-68553,110.04,2,139,3,0,2,5,Mid-Value
9372,LD-685586,14.28,1,80,3,0,2,5,Mid-Value
9373,LD-700523,18.75,1,43,3,0,2,5,Mid-Value
9374,LE-16810130,68.0652,2,14,3,0,2,5,Mid-Value
9375,LE-168101404,444.76800000000003,1,21,3,0,2,5,Mid-Value
9376,LE-168108,103.19999999999999,2,99,3,0,2,5,Mid-Value
9377,LE-6810110,539.91,2,63,3,0,2,5,Mid-Value
9378,LF-17185104,79.91999999999999,1,128,3,0,2,5,Mid-Value
9379,LF-17185139,1331.916,2,49,3,0,2,5,Mid-Value
9380,LF-1718564,318.996,2,33,3,0,2,5,Mid-Value
9381,LF-7185134,23.928000000000004,1,177,3,0,2,5,Mid-Value
