CustomerID,Recency,Frequency,Monetary,Recency_NORM,Frequency_NORM,Monetary_NORM,R_CLUSTER,F_CLUSTER,M_CLUSTER,FinalCluster,Segment
14711,493,1,30.15,0.0738255033557047,0.0,-0.15325936199722612,1,0,0,1,Low-Value
23283,463,1,30.15,-0.026845637583892617,0.0,-0.15325936199722612,1,0,0,1,Low-Value
6573,520,1,30.15,0.1644295302013423,0.0,-0.15325936199722612,1,0,0,1,Low-Value
14002,494,1,30.15,0.07718120805369127,0.0,-0.15325936199722612,1,0,0,1,Low-Value
17987,482,1,30.15,0.03691275167785235,0.0,-0.15325936199722612,1,0,0,1,Low-Value
12718,500,1,30.15,0.09731543624161074,0.0,-0.15325936199722612,1,0,0,1,Low-Value
4676,494,2,30.15,0.07718120805369127,0.5,-0.15325936199722612,1,0,0,1,Low-Value
22945,464,1,30.15,-0.02348993288590604,0.0,-0.15325936199722612,1,0,0,1,Low-Value
16705,487,1,30.15,0.053691275167785234,0.0,-0.15325936199722612,1,0,0,1,Low-Value
22133,468,1,30.15,-0.010067114093959731,0.0,-0.15325936199722612,1,0,0,1,Low-Value
16714,487,1,30.15,0.053691275167785234,0.0,-0.15325936199722612,1,0,0,1,Low-Value
5235,523,2,30.15,0.174496644295302,0.5,-0.15325936199722612,1,0,0,1,Low-Value
13256,498,1,30.14,0.09060402684563758,0.0,-0.15337494220989367,1,0,0,1,Low-Value
7055,518,1,30.13,0.15771812080536912,0.0,-0.15349052242256128,1,0,0,1,Low-Value
7675,517,1,30.13,0.15436241610738255,0.0,-0.15349052242256128,1,0,0,1,Low-Value
21315,471,1,30.13,0.0,0.0,-0.15349052242256128,1,0,0,1,Low-Value
8934,512,1,30.13,0.13758389261744966,0.0,-0.15349052242256128,1,0,0,1,Low-Value
3674,531,1,30.13,0.20134228187919462,0.0,-0.15349052242256128,1,0,0,1,Low-Value
19615,343,2,30.13,-0.42953020134228187,0.5,-0.15349052242256128,2,0,0,2,Mid-Value
19351,399,2,30.11,-0.24161073825503357,0.5,-0.15372168284789647,1,0,0,1,Low-Value
15183,417,2,30.07,-0.18120805369127516,0.5,-0.15418400369856683,1,0,0,1,Low-Value
9832,510,1,30.06,0.13087248322147652,0.0,-0.15429958391123444,1,0,0,1,Low-Value
1299,540,1,30.0,0.23154362416107382,0.0,-0.15499306518723996,1,0,0,1,Low-Value
13554,497,1,30.0,0.087248322147651,0.0,-0.15499306518723996,1,0,0,1,Low-Value
7846,516,1,30.0,0.15100671140939598,0.0,-0.15499306518723996,1,0,0,1,Low-Value
10365,508,1,30.0,0.12416107382550336,0.0,-0.15499306518723996,1,0,0,1,Low-Value
14176,495,1,29.99,0.08053691275167785,0.0,-0.15510864539990757,1,0,0,1,Low-Value
11666,504,1,29.99,0.11073825503355705,0.0,-0.15510864539990757,1,0,0,1,Low-Value
8042,515,1,29.99,0.1476510067114094,0.0,-0.15510864539990757,1,0,0,1,Low-Value
6575,497,1,29.99,0.087248322147651,0.0,-0.15510864539990757,1,0,0,1,Low-Value
9169,512,1,29.99,0.13758389261744966,0.0,-0.15510864539990757,1,0,0,1,Low-Value
19444,478,1,29.99,0.02348993288590604,0.0,-0.15510864539990757,1,0,0,1,Low-Value
17626,484,1,29.99,0.0436241610738255,0.0,-0.15510864539990757,1,0,0,1,Low-Value
13365,498,1,29.99,0.09060402684563758,0.0,-0.15510864539990757,1,0,0,1,Low-Value
269,500,1,29.99,0.09731543624161074,0.0,-0.15510864539990757,1,0,0,1,Low-Value
16317,488,1,29.99,0.05704697986577181,0.0,-0.15510864539990757,1,0,0,1,Low-Value
22609,466,1,29.99,-0.016778523489932886,0.0,-0.15510864539990757,1,0,0,1,Low-Value
11924,503,1,29.99,0.10738255033557047,0.0,-0.15510864539990757,1,0,0,1,Low-Value
5406,472,1,29.99,0.003355704697986577,0.0,-0.15510864539990757,1,0,0,1,Low-Value
17067,485,1,29.99,0.04697986577181208,0.0,-0.15510864539990757,1,0,0,1,Low-Value
5582,523,1,29.99,0.174496644295302,0.0,-0.15510864539990757,1,0,0,1,Low-Value
9745,510,1,29.99,0.13087248322147652,0.0,-0.15510864539990757,1,0,0,1,Low-Value
13072,499,1,29.99,0.09395973154362416,0.0,-0.15510864539990757,1,0,0,1,Low-Value
16497,487,1,29.99,0.053691275167785234,0.0,-0.15510864539990757,1,0,0,1,Low-Value
5977,522,1,29.99,0.17114093959731544,0.0,-0.15510864539990757,1,0,0,1,Low-Value
7528,517,1,29.99,0.15436241610738255,0.0,-0.15510864539990757,1,0,0,1,Low-Value
20040,475,1,29.99,0.013422818791946308,0.0,-0.15510864539990757,1,0,0,1,Low-Value
15801,490,1,29.99,0.06375838926174497,0.0,-0.15510864539990757,1,0,0,1,Low-Value
12282,502,1,29.99,0.1040268456375839,0.0,-0.15510864539990757,1,0,0,1,Low-Value
1979,538,1,29.99,0.22483221476510068,0.0,-0.15510864539990757,1,0,0,1,Low-Value
7207,518,1,29.99,0.15771812080536912,0.0,-0.15510864539990757,1,0,0,1,Low-Value
10859,507,1,29.99,0.12080536912751678,0.0,-0.15510864539990757,1,0,0,1,Low-Value
577,543,1,29.99,0.24161073825503357,0.0,-0.15510864539990757,1,0,0,1,Low-Value
1681,539,1,29.99,0.22818791946308725,0.0,-0.15510864539990757,1,0,0,1,Low-Value
1614,536,1,29.99,0.2181208053691275,0.0,-0.15510864539990757,1,0,0,1,Low-Value
2673,535,1,29.99,0.21476510067114093,0.0,-0.15510864539990757,1,0,0,1,Low-Value
23318,463,1,29.99,-0.026845637583892617,0.0,-0.15510864539990757,1,0,0,1,Low-Value
12642,500,1,29.99,0.09731543624161074,0.0,-0.15510864539990757,1,0,0,1,Low-Value
12136,502,1,29.99,0.1040268456375839,0.0,-0.15510864539990757,1,0,0,1,Low-Value
3100,533,1,29.99,0.2080536912751678,0.0,-0.15510864539990757,1,0,0,1,Low-Value
18317,481,1,29.99,0.03355704697986577,0.0,-0.15510864539990757,1,0,0,1,Low-Value
4453,528,1,29.99,0.1912751677852349,0.0,-0.15510864539990757,1,0,0,1,Low-Value
2128,537,1,29.99,0.2214765100671141,0.0,-0.15510864539990757,1,0,0,1,Low-Value
5277,525,1,29.99,0.18120805369127516,0.0,-0.15510864539990757,1,0,0,1,Low-Value
3677,531,1,29.99,0.20134228187919462,0.0,-0.15510864539990757,1,0,0,1,Low-Value
14368,494,1,29.99,0.07718120805369127,0.0,-0.15510864539990757,1,0,0,1,Low-Value
18115,482,1,29.99,0.03691275167785235,0.0,-0.15510864539990757,1,0,0,1,Low-Value
5751,498,1,29.99,0.09060402684563758,0.0,-0.15510864539990757,1,0,0,1,Low-Value
19449,478,1,29.99,0.02348993288590604,0.0,-0.15510864539990757,1,0,0,1,Low-Value
2103,533,1,29.99,0.2080536912751678,0.0,-0.15510864539990757,1,0,0,1,Low-Value
5605,524,1,29.99,0.17785234899328858,0.0,-0.15510864539990757,1,0,0,1,Low-Value
20891,472,1,29.99,0.003355704697986577,0.0,-0.15510864539990757,1,0,0,1,Low-Value
18985,463,1,29.99,-0.026845637583892617,0.0,-0.15510864539990757,1,0,0,1,Low-Value
15071,492,1,29.99,0.07046979865771812,0.0,-0.15510864539990757,1,0,0,1,Low-Value
12391,501,1,29.99,0.10067114093959731,0.0,-0.15510864539990757,1,0,0,1,Low-Value
17658,483,1,29.99,0.040268456375838924,0.0,-0.15510864539990757,1,0,0,1,Low-Value
15984,489,1,29.99,0.06040268456375839,0.0,-0.15510864539990757,1,0,0,1,Low-Value
3031,533,1,29.98,0.2080536912751678,0.0,-0.15522422561257515,1,0,0,1,Low-Value
18329,481,1,29.98,0.03355704697986577,0.0,-0.15522422561257515,1,0,0,1,Low-Value
20089,475,1,29.98,0.013422818791946308,0.0,-0.15522422561257515,1,0,0,1,Low-Value
19758,477,1,29.98,0.020134228187919462,0.0,-0.15522422561257515,1,0,0,1,Low-Value
18227,312,2,29.98,-0.5335570469798657,0.5,-0.15522422561257515,2,0,0,2,Mid-Value
7501,517,1,29.98,0.15436241610738255,0.0,-0.15522422561257515,1,0,0,1,Low-Value
13828,496,1,29.98,0.08389261744966443,0.0,-0.15522422561257515,1,0,0,1,Low-Value
8705,513,1,29.98,0.14093959731543623,0.0,-0.15522422561257515,1,0,0,1,Low-Value
14593,493,1,29.98,0.0738255033557047,0.0,-0.15522422561257515,1,0,0,1,Low-Value
13616,497,1,29.98,0.087248322147651,0.0,-0.15522422561257515,1,0,0,1,Low-Value
4905,526,1,29.98,0.18456375838926176,0.0,-0.15522422561257515,1,0,0,1,Low-Value
3570,531,1,29.98,0.20134228187919462,0.0,-0.15522422561257515,1,0,0,1,Low-Value
3726,531,1,29.98,0.20134228187919462,0.0,-0.15522422561257515,1,0,0,1,Low-Value
3763,530,1,29.98,0.19798657718120805,0.0,-0.15522422561257515,1,0,0,1,Low-Value
12526,501,1,29.98,0.10067114093959731,0.0,-0.15522422561257515,1,0,0,1,Low-Value
5943,522,1,29.98,0.17114093959731544,0.0,-0.15522422561257515,1,0,0,1,Low-Value
13014,499,1,29.98,0.09395973154362416,0.0,-0.15522422561257515,1,0,0,1,Low-Value
1081,541,1,29.98,0.2348993288590604,0.0,-0.15522422561257515,1,0,0,1,Low-Value
17985,311,2,29.98,-0.5369127516778524,0.5,-0.15522422561257515,2,0,0,2,Mid-Value
10579,96,2,29.98,-1.2583892617449663,0.5,-0.15522422561257515,0,0,0,0,Lost Customer
2050,534,2,29.98,0.21140939597315436,0.5,-0.15522422561257515,1,0,0,1,Low-Value
20912,472,1,29.98,0.003355704697986577,0.0,-0.15522422561257515,1,0,0,1,Low-Value
20405,474,1,29.98,0.010067114093959731,0.0,-0.15522422561257515,1,0,0,1,Low-Value
13679,497,1,29.98,0.087248322147651,0.0,-0.15522422561257515,1,0,0,1,Low-Value
6728,520,1,29.98,0.1644295302013423,0.0,-0.15522422561257515,1,0,0,1,Low-Value
20022,474,1,29.98,0.010067114093959731,0.0,-0.15522422561257515,1,0,0,1,Low-Value
681,543,1,29.98,0.24161073825503357,0.0,-0.15522422561257515,1,0,0,1,Low-Value
19282,466,1,29.98,-0.016778523489932886,0.0,-0.15522422561257515,1,0,0,1,Low-Value
11102,506,1,29.98,0.1174496644295302,0.0,-0.15522422561257515,1,0,0,1,Low-Value
20458,474,2,29.979999999999997,0.010067114093959731,0.5,-0.15522422561257518,1,0,0,1,Low-Value
17841,483,1,29.97,0.040268456375838924,0.0,-0.15533980582524276,1,0,0,1,Low-Value
9411,511,1,29.97,0.1342281879194631,0.0,-0.15533980582524276,1,0,0,1,Low-Value
15707,370,2,29.97,-0.3389261744966443,0.5,-0.15533980582524276,2,0,0,2,Mid-Value
4008,495,2,29.97,0.08053691275167785,0.5,-0.15533980582524276,1,0,0,1,Low-Value
364,540,1,29.97,0.23154362416107382,0.0,-0.15533980582524276,1,0,0,1,Low-Value
6267,521,1,29.97,0.16778523489932887,0.0,-0.15533980582524276,1,0,0,1,Low-Value
21123,471,1,29.97,0.0,0.0,-0.15533980582524276,1,0,0,1,Low-Value
20448,474,1,29.97,0.010067114093959731,0.0,-0.15533980582524276,1,0,0,1,Low-Value
22874,372,2,29.97,-0.33221476510067116,0.5,-0.15533980582524276,2,0,0,2,Mid-Value
4914,526,1,29.97,0.18456375838926176,0.0,-0.15533980582524276,1,0,0,1,Low-Value
5854,465,2,29.96,-0.020134228187919462,0.5,-0.15545538603791031,1,0,0,1,Low-Value
19489,470,2,29.96,-0.003355704697986577,0.5,-0.15545538603791031,1,0,0,1,Low-Value
15479,340,2,29.96,-0.4395973154362416,0.5,-0.15545538603791031,2,0,0,2,Mid-Value
9814,510,1,29.96,0.13087248322147652,0.0,-0.15545538603791031,1,0,0,1,Low-Value
4898,137,2,29.96,-1.1208053691275168,0.5,-0.15545538603791031,0,0,0,0,Lost Customer
5871,464,2,29.950000000000003,-0.02348993288590604,0.5,-0.1555709662505779,1,0,0,1,Low-Value
13778,140,2,29.950000000000003,-1.110738255033557,0.5,-0.1555709662505779,0,0,0,0,Lost Customer
15226,260,2,29.950000000000003,-0.7080536912751678,0.5,-0.1555709662505779,2,0,0,2,Mid-Value
841,533,2,29.950000000000003,0.2080536912751678,0.5,-0.1555709662505779,1,0,0,1,Low-Value
3945,530,1,29.95,0.19798657718120805,0.0,-0.15557096625057792,1,0,0,1,Low-Value
21323,471,1,29.95,0.0,0.0,-0.15557096625057792,1,0,0,1,Low-Value
6038,522,1,29.94,0.17114093959731544,0.0,-0.1556865464632455,1,0,0,1,Low-Value
17892,483,1,29.94,0.040268456375838924,0.0,-0.1556865464632455,1,0,0,1,Low-Value
20232,472,2,29.94,0.003355704697986577,0.5,-0.1556865464632455,1,0,0,1,Low-Value
20230,475,1,29.94,0.013422818791946308,0.0,-0.1556865464632455,1,0,0,1,Low-Value
16244,488,1,29.94,0.05704697986577181,0.0,-0.1556865464632455,1,0,0,1,Low-Value
5314,525,1,29.94,0.18120805369127516,0.0,-0.1556865464632455,1,0,0,1,Low-Value
19229,478,1,29.94,0.02348993288590604,0.0,-0.1556865464632455,1,0,0,1,Low-Value
10307,508,1,29.94,0.12416107382550336,0.0,-0.1556865464632455,1,0,0,1,Low-Value
21779,402,3,29.94,-0.23154362416107382,1.0,-0.1556865464632455,1,0,0,1,Low-Value
22054,468,1,29.93,-0.010067114093959731,0.0,-0.15580212667591312,1,0,0,1,Low-Value
15921,489,1,29.93,0.06040268456375839,0.0,-0.15580212667591312,1,0,0,1,Low-Value
4517,527,1,29.93,0.18791946308724833,0.0,-0.15580212667591312,1,0,0,1,Low-Value
21875,469,1,29.93,-0.006711409395973154,0.0,-0.15580212667591312,1,0,0,1,Low-Value
22631,466,1,29.93,-0.016778523489932886,0.0,-0.15580212667591312,1,0,0,1,Low-Value
10464,395,2,29.93,-0.2550335570469799,0.5,-0.15580212667591312,1,0,0,1,Low-Value
10944,506,1,29.93,0.1174496644295302,0.0,-0.15580212667591312,1,0,0,1,Low-Value
6613,442,2,29.92,-0.09731543624161074,0.5,-0.15591770688858067,1,0,0,1,Low-Value
9501,511,1,29.92,0.1342281879194631,0.0,-0.15591770688858067,1,0,0,1,Low-Value
9267,511,1,29.92,0.1342281879194631,0.0,-0.15591770688858067,1,0,0,1,Low-Value
12284,502,1,29.92,0.1040268456375839,0.0,-0.15591770688858067,1,0,0,1,Low-Value
9045,512,1,29.92,0.13758389261744966,0.0,-0.15591770688858067,1,0,0,1,Low-Value
13283,498,1,29.92,0.09060402684563758,0.0,-0.15591770688858067,1,0,0,1,Low-Value
2610,535,1,29.92,0.21476510067114093,0.0,-0.15591770688858067,1,0,0,1,Low-Value
17789,480,2,29.92,0.030201342281879196,0.5,-0.15591770688858067,1,0,0,1,Low-Value
1233,541,1,29.92,0.2348993288590604,0.0,-0.15591770688858067,1,0,0,1,Low-Value
13050,495,1,29.92,0.08053691275167785,0.0,-0.15591770688858067,1,0,0,1,Low-Value
20377,474,1,29.92,0.010067114093959731,0.0,-0.15591770688858067,1,0,0,1,Low-Value
18717,480,1,29.92,0.030201342281879196,0.0,-0.15591770688858067,1,0,0,1,Low-Value
1060,541,1,29.92,0.2348993288590604,0.0,-0.15591770688858067,1,0,0,1,Low-Value
9858,510,1,29.92,0.13087248322147652,0.0,-0.15591770688858067,1,0,0,1,Low-Value
4386,528,1,29.92,0.1912751677852349,0.0,-0.15591770688858067,1,0,0,1,Low-Value
10129,331,2,29.92,-0.4697986577181208,0.5,-0.15591770688858067,2,0,0,2,Mid-Value
9036,512,1,29.92,0.13758389261744966,0.0,-0.15591770688858067,1,0,0,1,Low-Value
4031,529,1,29.92,0.19463087248322147,0.0,-0.15591770688858067,1,0,0,1,Low-Value
21851,422,2,29.92,-0.1644295302013423,0.5,-0.15591770688858067,1,0,0,1,Low-Value
21357,471,1,29.92,0.0,0.0,-0.15591770688858067,1,0,0,1,Low-Value
8190,515,1,29.92,0.1476510067114094,0.0,-0.15591770688858067,1,0,0,1,Low-Value
8730,341,2,29.92,-0.436241610738255,0.5,-0.15591770688858067,2,0,0,2,Mid-Value
2318,535,1,29.92,0.21476510067114093,0.0,-0.15591770688858067,1,0,0,1,Low-Value
14808,493,1,29.92,0.0738255033557047,0.0,-0.15591770688858067,1,0,0,1,Low-Value
16134,488,1,29.92,0.05704697986577181,0.0,-0.15591770688858067,1,0,0,1,Low-Value
19130,479,1,29.92,0.026845637583892617,0.0,-0.15591770688858067,1,0,0,1,Low-Value
13100,476,1,29.92,0.016778523489932886,0.0,-0.15591770688858067,1,0,0,1,Low-Value
17235,476,1,29.92,0.016778523489932886,0.0,-0.15591770688858067,1,0,0,1,Low-Value
23103,464,1,29.92,-0.02348993288590604,0.0,-0.15591770688858067,1,0,0,1,Low-Value
15250,484,1,29.92,0.0436241610738255,0.0,-0.15591770688858067,1,0,0,1,Low-Value
7165,497,2,29.92,0.087248322147651,0.5,-0.15591770688858067,1,0,0,1,Low-Value
16857,486,1,29.92,0.050335570469798654,0.0,-0.15591770688858067,1,0,0,1,Low-Value
13532,497,1,29.92,0.087248322147651,0.0,-0.15591770688858067,1,0,0,1,Low-Value
23187,458,2,29.92,-0.0436241610738255,0.5,-0.15591770688858067,1,0,0,1,Low-Value
15574,490,1,29.92,0.06375838926174497,0.0,-0.15591770688858067,1,0,0,1,Low-Value
9770,510,1,29.92,0.13087248322147652,0.0,-0.15591770688858067,1,0,0,1,Low-Value
19812,358,2,29.92,-0.37919463087248323,0.5,-0.15591770688858067,2,0,0,2,Mid-Value
4892,526,1,29.92,0.18456375838926176,0.0,-0.15591770688858067,1,0,0,1,Low-Value
22923,464,1,29.92,-0.02348993288590604,0.0,-0.15591770688858067,1,0,0,1,Low-Value
6641,520,1,29.92,0.1644295302013423,0.0,-0.15591770688858067,1,0,0,1,Low-Value
22929,464,1,29.92,-0.02348993288590604,0.0,-0.15591770688858067,1,0,0,1,Low-Value
617,543,1,29.92,0.24161073825503357,0.0,-0.15591770688858067,1,0,0,1,Low-Value
14579,493,1,29.92,0.0738255033557047,0.0,-0.15591770688858067,1,0,0,1,Low-Value
22614,466,1,29.92,-0.016778523489932886,0.0,-0.15591770688858067,1,0,0,1,Low-Value
15759,490,1,29.92,0.06375838926174497,0.0,-0.15591770688858067,1,0,0,1,Low-Value
9346,511,1,29.92,0.1342281879194631,0.0,-0.15591770688858067,1,0,0,1,Low-Value
14769,491,1,29.92,0.06711409395973154,0.0,-0.15591770688858067,1,0,0,1,Low-Value
10928,506,1,29.92,0.1174496644295302,0.0,-0.15591770688858067,1,0,0,1,Low-Value
16635,487,1,29.92,0.053691275167785234,0.0,-0.15591770688858067,1,0,0,1,Low-Value
2477,535,1,29.92,0.21476510067114093,0.0,-0.15591770688858067,1,0,0,1,Low-Value
22088,468,1,29.92,-0.010067114093959731,0.0,-0.15591770688858067,1,0,0,1,Low-Value
2523,535,1,29.92,0.21476510067114093,0.0,-0.15591770688858067,1,0,0,1,Low-Value
2287,339,2,29.92,-0.4429530201342282,0.5,-0.15591770688858067,2,0,0,2,Mid-Value
17159,466,2,29.92,-0.016778523489932886,0.5,-0.15591770688858067,1,0,0,1,Low-Value
18686,334,2,29.92,-0.4597315436241611,0.5,-0.15591770688858067,2,0,0,2,Mid-Value
14,545,1,29.92,0.2483221476510067,0.0,-0.15591770688858067,1,0,0,1,Low-Value
6609,520,1,29.92,0.1644295302013423,0.0,-0.15591770688858067,1,0,0,1,Low-Value
13538,497,1,29.92,0.087248322147651,0.0,-0.15591770688858067,1,0,0,1,Low-Value
20127,475,1,29.92,0.013422818791946308,0.0,-0.15591770688858067,1,0,0,1,Low-Value
12897,499,1,29.92,0.09395973154362416,0.0,-0.15591770688858067,1,0,0,1,Low-Value
12887,499,1,29.92,0.09395973154362416,0.0,-0.15591770688858067,1,0,0,1,Low-Value
18100,334,2,29.92,-0.4597315436241611,0.5,-0.15591770688858067,2,0,0,2,Mid-Value
19893,476,1,29.92,0.016778523489932886,0.0,-0.15591770688858067,1,0,0,1,Low-Value
9060,512,1,29.91,0.13758389261744966,0.0,-0.15603328710124828,1,0,0,1,Low-Value
3218,531,1,29.91,0.20134228187919462,0.0,-0.15603328710124828,1,0,0,1,Low-Value
18297,379,2,29.9,-0.3087248322147651,0.5,-0.1561488673139159,2,0,0,2,Mid-Value
6832,519,1,29.9,0.1610738255033557,0.0,-0.1561488673139159,1,0,0,1,Low-Value
2335,536,1,29.9,0.2181208053691275,0.0,-0.1561488673139159,1,0,0,1,Low-Value
1142,492,1,29.9,0.07046979865771812,0.0,-0.1561488673139159,1,0,0,1,Low-Value
13552,449,2,29.87,-0.0738255033557047,0.5,-0.15649560795191864,1,0,0,1,Low-Value
17800,472,2,29.85,0.003355704697986577,0.5,-0.15672676837725383,1,0,0,1,Low-Value
9971,14,2,29.85,-1.5335570469798658,0.5,-0.15672676837725383,0,0,0,0,Lost Customer
378,512,2,29.8,0.13758389261744966,0.5,-0.1573046694405918,1,0,0,1,Low-Value
2635,535,1,29.8,0.21476510067114093,0.0,-0.1573046694405918,1,0,0,1,Low-Value
15175,490,1,29.8,0.06375838926174497,0.0,-0.1573046694405918,1,0,0,1,Low-Value
5388,525,1,29.79,0.18120805369127516,0.0,-0.1574202496532594,1,0,0,1,Low-Value
9992,509,1,29.77,0.12751677852348994,0.0,-0.15765141007859457,1,0,0,1,Low-Value
17408,484,1,29.77,0.0436241610738255,0.0,-0.15765141007859457,1,0,0,1,Low-Value
4848,490,2,29.77,0.06375838926174497,0.5,-0.15765141007859457,1,0,0,1,Low-Value
22880,464,1,29.77,-0.02348993288590604,0.0,-0.15765141007859457,1,0,0,1,Low-Value
5153,525,1,29.77,0.18120805369127516,0.0,-0.15765141007859457,1,0,0,1,Low-Value
5583,524,1,29.77,0.17785234899328858,0.0,-0.15765141007859457,1,0,0,1,Low-Value
22671,465,1,29.77,-0.020134228187919462,0.0,-0.15765141007859457,1,0,0,1,Low-Value
9541,511,1,29.76,0.1342281879194631,0.0,-0.15776699029126215,1,0,0,1,Low-Value
11444,505,1,29.76,0.11409395973154363,0.0,-0.15776699029126215,1,0,0,1,Low-Value
5341,525,2,29.759999999999998,0.18120805369127516,0.5,-0.15776699029126218,1,0,0,1,Low-Value
5325,499,2,29.759999999999998,0.09395973154362416,0.5,-0.15776699029126218,1,0,0,1,Low-Value
12415,176,2,29.759999999999998,-0.9899328859060402,0.5,-0.15776699029126218,2,0,0,2,Mid-Value
10068,22,2,29.759999999999998,-1.5067114093959733,0.5,-0.15776699029126218,0,0,0,0,Lost Customer
19880,476,1,29.75,0.016778523489932886,0.0,-0.15788257050392976,1,0,0,1,Low-Value
8801,491,1,29.75,0.06711409395973154,0.0,-0.15788257050392976,1,0,0,1,Low-Value
21005,472,1,29.75,0.003355704697986577,0.0,-0.15788257050392976,1,0,0,1,Low-Value
6540,520,1,29.75,0.1644295302013423,0.0,-0.15788257050392976,1,0,0,1,Low-Value
8335,514,1,29.75,0.14429530201342283,0.0,-0.15788257050392976,1,0,0,1,Low-Value
4685,527,1,29.75,0.18791946308724833,0.0,-0.15788257050392976,1,0,0,1,Low-Value
20869,472,1,29.75,0.003355704697986577,0.0,-0.15788257050392976,1,0,0,1,Low-Value
10583,507,1,29.74,0.12080536912751678,0.0,-0.15799815071659737,1,0,0,1,Low-Value
8050,515,1,29.74,0.1476510067114094,0.0,-0.15799815071659737,1,0,0,1,Low-Value
5880,523,1,29.74,0.174496644295302,0.0,-0.15799815071659737,1,0,0,1,Low-Value
17016,486,1,29.74,0.050335570469798654,0.0,-0.15799815071659737,1,0,0,1,Low-Value
9686,510,1,29.74,0.13087248322147652,0.0,-0.15799815071659737,1,0,0,1,Low-Value
8261,515,1,29.73,0.1476510067114094,0.0,-0.15811373092926492,1,0,0,1,Low-Value
9918,509,1,29.73,0.12751677852348994,0.0,-0.15811373092926492,1,0,0,1,Low-Value
12736,500,1,29.73,0.09731543624161074,0.0,-0.15811373092926492,1,0,0,1,Low-Value
18560,481,1,29.73,0.03355704697986577,0.0,-0.15811373092926492,1,0,0,1,Low-Value
21941,469,1,29.73,-0.006711409395973154,0.0,-0.15811373092926492,1,0,0,1,Low-Value
9197,512,1,29.73,0.13758389261744966,0.0,-0.15811373092926492,1,0,0,1,Low-Value
7046,519,1,29.73,0.1610738255033557,0.0,-0.15811373092926492,1,0,0,1,Low-Value
14242,495,1,29.73,0.08053691275167785,0.0,-0.15811373092926492,1,0,0,1,Low-Value
11278,505,1,29.73,0.11409395973154363,0.0,-0.15811373092926492,1,0,0,1,Low-Value
1480,519,2,29.73,0.1610738255033557,0.5,-0.15811373092926492,1,0,0,1,Low-Value
3199,533,1,29.73,0.2080536912751678,0.0,-0.15811373092926492,1,0,0,1,Low-Value
8023,515,1,29.73,0.1476510067114094,0.0,-0.15811373092926492,1,0,0,1,Low-Value
6082,522,1,29.73,0.17114093959731544,0.0,-0.15811373092926492,1,0,0,1,Low-Value
6191,504,1,29.73,0.11073825503355705,0.0,-0.15811373092926492,1,0,0,1,Low-Value
3022,534,1,29.73,0.21140939597315436,0.0,-0.15811373092926492,1,0,0,1,Low-Value
15161,462,2,29.73,-0.030201342281879196,0.5,-0.15811373092926492,1,0,0,1,Low-Value
10275,508,1,29.73,0.12416107382550336,0.0,-0.15811373092926492,1,0,0,1,Low-Value
14134,495,1,29.73,0.08053691275167785,0.0,-0.15811373092926492,1,0,0,1,Low-Value
